"","Bcells_stromal_area","Bcells_tumorfront_area","CD4.T.cells.memory_stromal_area","CD4.T.cells.memory_tumorfront_area","CD4.T.cells.naive_stromal_area","CD4.T.cells.naive_tumorfront_area","CD4.T.cells.regulatory_stromal_area","CD4.T.cells.regulatory_tumorfront_area","CD8.T.cells.memory_intratumor_area","CD8.T.cells.memory_stromal_area","CD8.T.cells.memory_tumorfront_area","CD8.T.cells.naive_intratumor_area","CD8.T.cells.naive_stromal_area","CD8.T.cells.naive_tumorfront_area","DCs_intratumor_area","DCs_tumorfront_area","Fibroblasts_stromal_area","Fibroblasts_tumorfront_area","Granulocytes_stromal_area","Granulocytes_tumorfront_area","M1.macrophages_intratumor_area","M1.macrophages_stromal_area","M1.macrophages_tumorfront_area","M2.macrophages_intratumor_area","M2.macrophages_stromal_area","M2.macrophages_tumorfront_area","Monocytes_intratumor_area","Monocytes_tumorfront_area","Tumor.non.proliferating_intratumor_area","Tumor.non.proliferating_stromal_area","Tumor.non.proliferating_tumorfront_area","Tumor.proliferating_intratumor_area","Tumor.proliferating_tumorfront_area","Vessel_stromal_area","Vessel_tumorfront_area","Bcells_stromal_eccentricity","Bcells_tumorfront_eccentricity","CD4.T.cells.memory_stromal_eccentricity","CD4.T.cells.memory_tumorfront_eccentricity","CD4.T.cells.naive_stromal_eccentricity","CD4.T.cells.naive_tumorfront_eccentricity","CD4.T.cells.regulatory_stromal_eccentricity","CD4.T.cells.regulatory_tumorfront_eccentricity","CD8.T.cells.memory_intratumor_eccentricity","CD8.T.cells.memory_stromal_eccentricity","CD8.T.cells.memory_tumorfront_eccentricity","CD8.T.cells.naive_intratumor_eccentricity","CD8.T.cells.naive_stromal_eccentricity","CD8.T.cells.naive_tumorfront_eccentricity","DCs_intratumor_eccentricity","DCs_tumorfront_eccentricity","Fibroblasts_stromal_eccentricity","Fibroblasts_tumorfront_eccentricity","Granulocytes_stromal_eccentricity","Granulocytes_tumorfront_eccentricity","M1.macrophages_intratumor_eccentricity","M1.macrophages_stromal_eccentricity","M1.macrophages_tumorfront_eccentricity","M2.macrophages_intratumor_eccentricity","M2.macrophages_stromal_eccentricity","M2.macrophages_tumorfront_eccentricity","Monocytes_intratumor_eccentricity","Monocytes_tumorfront_eccentricity","Tumor.non.proliferating_intratumor_eccentricity","Tumor.non.proliferating_stromal_eccentricity","Tumor.non.proliferating_tumorfront_eccentricity","Tumor.proliferating_intratumor_eccentricity","Tumor.proliferating_tumorfront_eccentricity","Vessel_stromal_eccentricity","Vessel_tumorfront_eccentricity","Bcells_tumorfront_celldistance","CD4.T.cells.memory_tumorfront_celldistance","CD4.T.cells.naive_tumorfront_celldistance","CD4.T.cells.regulatory_tumorfront_celldistance","CD8.T.cells.memory_tumorfront_celldistance","CD8.T.cells.naive_tumorfront_celldistance","DCs_tumorfront_celldistance","Fibroblasts_tumorfront_celldistance","Granulocytes_tumorfront_celldistance","M1.macrophages_tumorfront_celldistance","M2.macrophages_tumorfront_celldistance","Monocytes_tumorfront_celldistance","Tumor.non.proliferating_tumorfront_celldistance","Tumor.proliferating_tumorfront_celldistance","Vessel_tumorfront_celldistance"
"S04_2",49.1382978723404,44.75,45.3145161290323,48.4166666666667,44.1276595744681,20,46.25,50,51.5,46.2873563218391,56.2727272727273,0,45.5652173913044,66.4166666666667,88.6666666666667,68.2142857142857,43.940251572327,54.1408450704225,49.9145299145299,80.4054054054054,80.6,40.7,77.1728395061728,101.941176470588,52.9659090909091,78.4038461538462,75,73.125,157.492307692308,47.6666666666667,92.3252032520325,269,45,47.3001132502831,61.1141552511416,0.578703844033608,0.632024046353432,0.550694176005715,0.629316836413171,0.563419334744534,0.392952623996688,0.574166645752702,0.614026937834199,0.681087486228426,0.573689353864337,0.608702491706772,0,0.564558771329209,0.610705798567746,0.742498591647196,0.645784068159888,0.637317972166547,0.619228790918578,0.593447399043636,0.651081493510918,0.63295525539025,0.580028906508637,0.654087002586978,0.627294610267124,0.606215582683667,0.673002084898711,0.569844009450464,0.623187204872649,0.637659834129332,0.639319854466695,0.662860746761932,0.608355716532565,0.623040029345587,0.633036900068326,0.645324481951407,-6.789116,-9.64194825,-5.577277,-12.6704,-0.0877621424242425,-2.8866185,7.38530032142857,-12.051826743662,-3.22543015675676,5.53608257654321,5.4409959775641,4.212383625,6.70330220715447,15.47731,-9.58743834912329
"S04_3",53.4705882352941,0,54.6734234234234,55.7307692307692,58.0183486238532,61.3333333333333,38.8571428571429,28,114,54.3100775193798,54,0,48.1521739130435,0,100,93,54.1477663230241,39.4651162790698,37.7142857142857,69.775,97,53.5333333333333,68.4166666666667,108.181818181818,51.1875,78.8260869565217,0,0,113.014925373134,10,94.6613756613757,0,129.5,58.4234592445328,55.3272727272727,0.608484959853624,0,0.597604958580782,0.58687419203694,0.581630317227331,0.443593424640542,0.613389589852667,0.245689686325933,0.772713522993822,0.590995802390952,0.624933109388077,0,0.58859279804604,0,0.737388646703403,0.713956713006013,0.636946856799112,0.661068851345892,0.592086309756712,0.627580153418777,0.590906107060827,0.569647783089792,0.65480794931216,0.643580468665548,0.56855559699327,0.615810518363059,0,0,0.664257812955157,0.616441400296898,0.655903193876594,0,0.605879138807344,0.619516534907865,0.634473406727355,0,-12.5525586923077,-14.9593363333333,-10.61845,-7.09305469565217,0,6.99784244444444,-10.7009137209302,7.8927239375,2.156623,5.93540812521739,0,7.74624730095238,15.41455,-8.56278712727273
"S05_1",42.2028985507246,53.9090909090909,37.1666666666667,53.625,40.8139534883721,55.3333333333333,43.1489361702128,40.5,0,37.7705882352941,43.25,0,30.9230769230769,0,76.6808510638298,66.3,39.2835443037975,47.9308176100629,36.5434782608696,67.25,75.6027397260274,47.0113636363636,70.1585365853659,79.6764705882353,44.8,60.9210526315789,77.5,31.6666666666667,115.266447368421,0,80.7816091954023,62.6666666666667,88.4520547945205,46.2341549295775,57.7714285714286,0.609315068921884,0.563759483219923,0.59887834293494,0.623771608412305,0.604305453314678,0.752598055290128,0.605175168478498,0.554237065506693,0,0.574754100615251,0.58858135834919,0,0.569252508524366,0,0.62546397028012,0.641495484934163,0.627883330856996,0.643598315902997,0.590557422877701,0.673917668214055,0.634582520853956,0.647924482089784,0.59794235720261,0.578780942242804,0.594863585484575,0.608729909301442,0.693362311983931,0.525767088413296,0.651384651390956,0,0.679187699586079,0.599958768521448,0.676196491339198,0.629181199591381,0.644973470271776,-5.51430054545455,-10.0834927208333,-16.4291066666667,-11.79885275,-10.7026655928571,0,13.812058,-10.7481982610063,7.29190733333333,3.67629397756098,3.07246756052632,2.88699033333333,9.34318370383142,9.30675668493151,-10.2862427638095
"S05_2",44.75,72,38.0909090909091,41.2,37,0,31.1428571428571,58.8571428571429,0,35.7285714285714,56.6428571428571,0,29.5,0,0,0,45.9621993127148,56.3142857142857,31.9411764705882,56,0,45.32,56.4333333333333,0,37,49.9375,0,44.3636363636364,58,52.5882352941176,81.9719222462203,0,93.2938388625592,50.5825242718447,61.7049808429119,0.554388113678779,0.588487022934815,0.597437731940625,0.651073142213713,0.579414293705129,0,0.627532992645194,0.642858973233569,0,0.580511882166423,0.576314661623627,0,0.514915023246812,0,0,0,0.669731278819995,0.657570773843853,0.702756145558023,0.586390934505969,0,0.649707863770567,0.625033587219295,0,0.626416646936097,0.584223390584381,0,0.600770415886563,0.700304630687617,0.683263717202439,0.647018670782823,0,0.64644677856148,0.651598711423955,0.634856868428296,-8.757494,-7.73130546666667,0,-11.314859,-4.56303984285714,0,0,-8.35764283810989,-12,-5.20688626431333,-6.85968215,-5.98046709090909,6.61330811533477,6.25989968009479,-8.72010273590038
"S05_3",56.2823529411765,0,54.9417989417989,58.9166666666667,57.8064516129032,55,34.3333333333333,0,43,54.8012422360248,59.5217391304348,0,57.9230769230769,0,0,96,55.5946902654867,79.5172413793103,54.7682119205298,45,68.8,53.1333333333333,78.3333333333333,117.714285714286,54.2,64.6923076923077,0,0,203.769230769231,101.111111111111,131.031007751938,0,132.615384615385,64.8181818181818,66.15,0.561708474736519,0,0.59184491943749,0.614447535874282,0.622380984252872,0.721605891938599,0.592741310934053,0,0.392992004500938,0.569600401303566,0.631755932097844,0,0.574573473166259,0,0,0.571731976356576,0.611382573915539,0.627901733183477,0.582640071306649,0.722385127843639,0.562445917239609,0.561700444068943,0.610769131789725,0.62527193083121,0.513757151199561,0.532057777784234,0,0,0.583305120047964,0.675229440826188,0.634507164872197,0,0.560600713930782,0.632081110630667,0.631603258308174,0,-9.32316794583333,-11.69118,0,-10.4722543043478,0,4.5263765,-12.0610208275862,-1.278836,6.52746435666667,6.44266435384615,0,9.27329817302326,6.53122223076923,-9.96466555
"S06_1",53.5,0,68.6071428571429,71.1666666666667,66,0,0,72,81.9756097560976,64.1041666666667,75.8484848484848,0,0,76.5,86.3333333333333,93.8888888888889,59.5296167247387,65.8565891472868,0,85,76.0689655172414,77,89.36,81.2954545454545,67.5,68.9130434782609,0,0,112.64932885906,0,104.761710794297,130.333333333333,138.607142857143,62.2978723404255,71.1369863013699,0.483735947717188,0,0.562684629307197,0.577269487802264,0.648175129234432,0,0,0.505712081004457,0.548886734246309,0.568160516641841,0.583698356654882,0,0,0.598947114724817,0.491605554034915,0.662742860697557,0.644132980535176,0.627197651791052,0,0.490004889237062,0.637522562194614,0.540644761440927,0.586401180568663,0.654755507774763,0.601836787470037,0.509080889253118,0,0,0.648912537032109,0,0.625452447228163,0.621727459533911,0.601457309991829,0.647342863546488,0.652751597077707,0,-9.44292470833333,0,-8.415365,1.37596287727273,7.1894005,10.9490413777778,-8.61500350065891,19.93346,10.039031532,10.1171643869565,0,10.352684924501,11.9428505,-8.30141298178082
"S06_2",52.125,66.5714285714286,64.3653846153846,73.58,71.1666666666667,77.5,0,0,96.5806451612903,58.4606741573034,69.62,62,64.1666666666667,133,95.375,102.4,57.9318181818182,72.0152671755725,0,0,96.5588235294118,31.75,70.9411764705882,93.8666666666667,0,75.7575757575758,0,0,125.183381088825,0,121.226993865031,141.464285714286,146.024390243902,64.863309352518,66.3571428571429,0.606004142537201,0.631317705327179,0.569492793686864,0.608854764058058,0.602643981655561,0.545200583030054,0,0,0.598365903738197,0.575195369405763,0.545034749265125,0.637349728041809,0.525551997828971,0.869255154763936,0.636876021526031,0.726631213771916,0.626700578464809,0.629263575811924,0,0,0.684163459388515,0.58711851763187,0.658210472137934,0.621225450448821,0,0.600620760816537,0,0,0.630139879730763,0,0.621644606039687,0.581393567854793,0.645437800114165,0.640708763154373,0.609883487652413,-13.3602557142857,-10.75316596,-17.304435,0,-3.197762048,13.63978,5.44126735,-10.2468058793893,0,10.6852895823529,7.26353985454545,0,11.481572182454,12.5960745121951,-9.11774238571429
"S06_3",28,43.1428571428571,28.1518987341772,40.3888888888889,25,33.5,33,33.7142857142857,67.4782608695652,25.0309278350515,42.2,0,29.5,46.25,69,96.5,27.7867647058824,42.031914893617,25.2,40.6666666666667,78.2894736842105,33.4705882352941,57.7692307692308,75.5652173913043,33.3191489361702,54.8727272727273,0,0,95.7356643356643,23,80.9568452380952,112.228571428571,97.3333333333333,33.052380952381,41.296875,0.60127930031527,0.61612456894498,0.630725026880856,0.628631647181678,0.672116942387723,0.663698845429838,0.65244076286339,0.680505739069876,0.543056642347514,0.610015232355689,0.608389859654457,0,0.55926777271168,0.609139546263806,0.598672314058851,0.538001626271714,0.67790173322607,0.677472695695813,0.624942489896235,0.530116218731339,0.653115330782167,0.660258357532741,0.568721199961165,0.612849361497731,0.585288550297532,0.617519865928766,0,0,0.60149039129885,0.601709375176589,0.605483102577051,0.600836330456555,0.645225054712471,0.738736807951316,0.654455146710714,-9.344143,-14.0357643333333,-11.38495975,-14.1923758571429,-3.00923017142857,5.274308375,17.643535,-7.78621796134752,-5.40222666666667,1.73191195128205,-1.62983592636364,0,10.8633103611637,10.2759779333333,-8.95050992630208
"S07_1",79,0,36.25,57.2222222222222,0,27,54.6,46.6363636363636,0,0,65.1428571428571,0,84,53,113,31,52.2857142857143,52.0478927203065,0,33,63.5,60,57.1363636363636,85,28,67.1538461538462,0,0,115.62962962963,62.64,99.9177489177489,141.333333333333,115.253699788584,52.5833333333333,63.64039408867,0.665973382617562,0,0.62751777565327,0.589480690994108,0,0.510215128750438,0.538987242093558,0.56669247797217,0,0,0.681885728160978,0,0.72952061777105,0.225225929158076,0.698814187022179,0.310941008133411,0.685319340023492,0.646550278677784,0,0.503567132151351,0.753057391646955,0.742874681657756,0.619675375402076,0.677457821475051,0.532479865334661,0.61851909197451,0,0,0.617331146441988,0.691167772269302,0.660687275319208,0.665264406399918,0.678336305455111,0.626759646851219,0.642673233337908,0,-12.1639906666667,-5.095805,-9.17168281818182,-4.43000585714286,-10.03959,-1.88446,-7.94594991130268,-7.272727,1.89243654545455,2.80463236153846,0,6.85958249,5.110905245074,-10.4085814522167
"S07_2",51.310642895732,43.962962962963,44.0528169014084,41.6153846153846,40.2222222222222,34.8260869565217,42.5471698113208,31.5,76,40.5537190082645,48.4912280701754,0,41.1590909090909,43.7941176470588,0,46,35.88654353562,36.6402877697842,30.75,0,0,49.814606741573,48.2363636363636,0,45.9,45.75,0,0,101.529411764706,37,59.5945945945946,240,77.8636363636364,44.9546485260771,38.6666666666667,0.614918729162618,0.618227156902375,0.619808026028303,0.604479921716129,0.613689502728751,0.612449708407599,0.602385318165796,0.658320320966912,0.766461444405422,0.613834671841254,0.618945665861764,0,0.609259584002051,0.600114970099426,0,0.66850013602176,0.634065085434494,0.639143876612124,0.691176094820347,0,0,0.627909248637754,0.6666075275096,0,0.642531672021697,0.603402294381792,0,0,0.731775138310875,0.572308914649411,0.701140730942008,0.704856465468442,0.702308701330072,0.615910947937668,0.649759408556475,-11.3753499506173,-10.7220469102564,-10.9664113173913,-14.5222065,-3.78282748596491,-10.0505990764706,2.2564213,-10.0727350208633,0,-1.21601369090909,1.09678003571429,0,6.4489135627027,6.30299404,-11.0607613033333
"S07_3",0,0,63.5,41,75,0,0,0,63.2142857142857,58.8181818181818,54.8461538461538,62.1428571428571,71.6666666666667,67.9230769230769,0,0,62.0635451505017,55.2954545454545,0,0,0,0,0,0,29,71.6666666666667,0,0,82.4835164835165,33,56.643153526971,62.4,63.3125,68.4738372093023,59.8055555555556,0,0,0.649561277975121,0.602488815259346,0.675398025550486,0,0,0,0.572066642005556,0.671812381612526,0.648707947827052,0.541261850895825,0.627889500513771,0.64235741740013,0,0,0.646613108269423,0.609468735057894,0,0,0,0,0,0,0.694320778866613,0.445034142860185,0,0,0.609647637448567,0.900836748692588,0.647976604882051,0.600349320152474,0.575790567526481,0.642524721461401,0.593314827893818,0,-15.04257,0,0,10.9846765230769,10.0500888461538,0,-11.6997063863636,0,0,14.4435943333333,0,9.96253203941909,13.8071946875,-10.3444912888889
"S08_1",52.0487804878049,51.75,54.4166666666667,59.1052631578947,56.6153846153846,64.5625,50.037037037037,61.9230769230769,56.5,56.5777777777778,59,54.4,52.0675675675676,85.2222222222222,90,64.6666666666667,38.4090909090909,48.86,42,70,52,57.1746031746032,67.4189189189189,76.3928571428571,55.6167664670659,67.6899224806202,0,50,97.1426174496644,0,77.2912,83.1666666666667,85.4676616915423,53.4541062801932,70.1227436823105,0.61343208975142,0.685448340635482,0.612973586806353,0.597077970603904,0.586408600664014,0.58902452115389,0.647913071362077,0.636208852148454,0.684389298914489,0.623437297351329,0.630553120717384,0.548114929918969,0.613049841577536,0.586195097727639,0.776439594831385,0.56048945000671,0.661627375937397,0.638223707857322,0.737733910533196,0.474447857513287,0.558872751178368,0.603324305771704,0.622573792451918,0.607751955129124,0.610575495462558,0.615828210209779,0,0.629319484702444,0.644578367769499,0,0.661927718236433,0.605598109790187,0.640481221930447,0.634726447338688,0.69032865134628,-5.26285425,-13.4310664473684,-12.3645623125,-11.7601865384615,-8.12162056901408,-3.67729122222222,9.914677,-8.96084296,16.74754,-5.83641222635135,0.0507685263565891,-15.919755,10.34275884448,9.85790250149254,-9.42639122454874
"S08_2",48.3977900552486,52.25,46.4848484848485,41.6111111111111,39.0666666666667,35,47.1111111111111,46.75,63,48.2299270072993,46.7297297297297,46.5,45.5486725663717,48.0666666666667,63,44.3333333333333,30.247191011236,32.2727272727273,38,33,66.3157894736842,50.0841121495327,53.6326530612245,54.3191489361702,49.9471153846154,50.4435483870968,19,54.5,70.8015075376884,20,49.5583333333333,59.3253012048193,57.0528846153846,49.4566210045662,42.2761904761905,0.601369061370642,0.581300901794356,0.606952088312566,0.594892317344049,0.632278915387278,0.805221755238944,0.652508887849292,0.583951370028157,0.615333353554825,0.597487584975278,0.631364034168454,0.543528639161804,0.60791579514448,0.665312954161803,0.688642778664046,0.558145570398382,0.666857760155616,0.713995033888221,0.532569196921598,0.571882297073349,0.637701865517575,0.593704653813998,0.647948954672506,0.635252249258862,0.591922823106266,0.630337792863249,0.462402194494884,0.61516167165839,0.597257191444934,0.934963797893152,0.647845026480059,0.631593134143688,0.644351076115217,0.654602998114218,0.622024624425241,-9.2739225,-12.6232031666667,-9.988343,-5.77132825,-7.31586145945946,-9.36695786666667,5.770727,-6.214004,2.521427,-3.3497675244898,1.04592931209677,4.39350466666667,11.2947928133333,11.1943057836538,-7.48053619895238
"S08_3",51.4807692307692,52.2666666666667,48.6885245901639,56,45.4375,51.6666666666667,43.25,0,0,47.6642335766423,52.6428571428571,0,46.5639097744361,52.1818181818182,0,0,31.493670886076,46.5294117647059,54.25,42,60.1666666666667,48.0842105263158,47.2277227722772,44.1818181818182,50.1475903614458,56.1932773109244,16,60,88.9492753623188,0,71.6710526315789,78.7941176470588,71.0087719298246,44.2636229749632,57.9032258064516,0.639326797901659,0.701239153303087,0.61507732513121,0.787435066437801,0.598588110118707,0.759261174893214,0.615560147070288,0,0,0.610370215829934,0.631786471386331,0,0.611010366075896,0.709289265384586,0,0,0.680150972078231,0.606353376814477,0.606924170260396,0.735076319707744,0.620103270890281,0.608092927992149,0.628960619154687,0.664867434899125,0.623294811095176,0.641240409064489,0.478636647521009,0.713611787945634,0.59164734566284,0,0.65920406742563,0.636424304813958,0.618866146800856,0.651479200705358,0.642106705422359,-11.1863121333333,-9.52645,-7.238935,0,-8.98083810714286,-12.2109365454545,0,-11.947078,-7.779609,-7.45704626584158,-5.93689278319328,5.091714,9.81704926184211,9.8735129254386,-8.51756145806452
"S09_1",50,49,45.6666666666667,48.1333333333333,55.3333333333333,48.7857142857143,56.1,63.9032258064516,78,45.96,66.6542056074766,89,46.5714285714286,78.4761904761905,73,70.7083333333333,52.8888888888889,54.9086956521739,29,64,22,51.962962962963,55.012987012987,40.5,55.7,75.9590163934426,0,17,61.8333333333333,68.6,92.8342361863489,0,116.554545454545,58.43,64.2508474576271,0.509554129809339,0.725897216078819,0.584263781627137,0.615031470397337,0.635222836448378,0.520969609189893,0.624508796552466,0.593056702801852,0.861784184624634,0.622304168022453,0.635356566018225,0.813092836338824,0.636766076926126,0.610926264568937,0.612875007119589,0.625285078336048,0.67924578760117,0.630507619947961,0.625099141486796,0.478976397278069,0.79804713610145,0.585145591875441,0.612424497443232,0.636362453451721,0.586055400417088,0.611754603146893,0,0.731295432051095,0.683947317152536,0.6539744947865,0.623188941480694,0,0.630270635850298,0.622792594928326,0.630968225403862,4.278305175,-9.55215710666667,-8.58347008571429,-10.5512767419355,-0.198003889719626,2.90238170952381,3.58796375291667,-9.24915407130435,3.337635,-3.48114467974026,4.53925153852459,7.621179,5.48346123438787,6.25065497454545,-7.14681858464746
"S09_2",45.3271028037383,65.25,43.8967391304348,48.2258064516129,44.4333333333333,46.2142857142857,41.5671641791045,53.6470588235294,69.875,43.8888888888889,60.5523560209424,0,44.1875,59.3809523809524,94,61.7272727272727,41.56,49.4935064935065,45.2137404580153,47.84375,86.6,44.0842105263158,56.480686695279,68.6666666666667,43.2105263157895,67.7318007662835,0,58.5714285714286,107,44,90.5796766743649,110.375,120.942708333333,49.3172804532578,60.4535714285714,0.560101551826849,0.662508743629605,0.592720543988226,0.563589798698945,0.621005239336569,0.602354763224296,0.607146954728407,0.616921712216905,0.641418578195387,0.589045409657539,0.595833649069153,0,0.575067739949997,0.631541055202023,0.581338678009733,0.625042722625007,0.571118516453116,0.651407166328791,0.563428708465418,0.601549828387554,0.563365548693161,0.626225455669783,0.615577699576777,0.573703554574329,0.593847946498981,0.608794137813859,0,0.657168250237932,0.61876835196656,0.96380213862485,0.637836150045899,0.673588304938135,0.642493387367207,0.60335116088711,0.622060363425708,-9.32822525,-9.60471982258064,-9.64638960714286,-8.61702051058823,-3.43173825167539,-3.27643758253968,2.42090362545455,-6.34100149220779,-5.83193176041667,-1.76714732543205,0.692575726666667,2.46600357142857,6.62215521551963,8.31969993072917,-9.71723774839286
"S09_3",46,49.2222222222222,48.4117647058824,51.3829787234043,20,46.5,30.75,58.5135135135135,90.4,37.4166666666667,61.5853658536585,101,49.8,76.0882352941177,0,51.7,53,52.0249221183801,47,45.2,105.454545454545,50.4090909090909,68.149012567325,91.8333333333333,35.6666666666667,64.6363636363636,105,79.2142857142857,83.5957446808511,76.7142857142857,91.5862726406101,60,103.119047619048,54.0392156862745,64.057361376673,0.678958150896801,0.559431564133531,0.637839076219814,0.577270932155745,0.392952623996688,0.635595775001306,0.589971219714318,0.601913121348319,0.698621998252386,0.558377915166693,0.611905636816463,0.618293426304075,0.616875293643412,0.637514898563924,0,0.680223286135574,0.656214241223923,0.642322971900556,0.566675877379994,0.54804676176526,0.672509903091637,0.614759268236056,0.641406713861037,0.633213992932535,0.653630612806314,0.602113945151057,0.551576070767157,0.685081507859209,0.672507163769342,0.625030626300119,0.64921642889692,0.611807852812219,0.627312248226887,0.603961690687873,0.643673570469869,-9.26412355555556,-8.91073619361702,-10.758409,-7.40599818918919,0.377149003170732,-0.461919941176471,3.137621573,-8.1796320152648,-3.7191202,0.987274143393178,2.05347187157576,7.8782223,7.26954247678742,6.11491895362698,-7.36879892982792
"S10_1",0,0,0,50,0,0,0,0,0,0,39,0,0,0,0,125,62.375,43.875,24,43.4,68,51.6666666666667,65.9701492537313,130,0,72.875,0,96,98.9756097560976,70.703125,89.4515103338633,95,109.12927756654,58,64.8315217391304,0,0,0,0.952558508389867,0,0,0,0,0,0,0.651997308252945,0,0,0,0,0.571075000039454,0.633914250076005,0.634984164539051,0.584986617585374,0.583560111173584,0.62396721579894,0.524049106654755,0.596602322974312,0.592436300674302,0,0.575231176626126,0,0.669183355608579,0.627299074892117,0.67277900037963,0.615060203322717,0.562481294596603,0.625716807541851,0.623190125591836,0.638905917619909,0,-6.519072,0,0,4.87876,0,-4.314346,-7.8250665,0.417492586666667,-0.371312768656716,5.42684694375,-0.07634362,4.9886295827186,6.12117424406844,-7.4139784923913
"S10_2",0,0,20,45.5,0,58,25,61.75,0,0,0,0,0,0,0,45.6666666666667,48,47.4230769230769,63.2,60.0526315789474,160,57.8,66.2045454545455,64,90,69.2222222222222,0,32,83.7058823529412,72.1428571428571,82.392809587217,128,93.7595628415301,70.4451219512195,70.6838810641627,0,0,0.392952623996688,0.391016339515802,0,0.621211043936272,0.498471156632738,0.59944037585508,0,0,0,0,0,0,0,0.540849982620487,0.604076102022944,0.602904908115145,0.654182341264633,0.623505239570564,0.558794542526044,0.678453100500726,0.64598433649736,0.489356931830792,0.803548221294072,0.614054359495128,0,0.472929543567658,0.697609449724636,0.715738371668366,0.6374166261417,0.708561158653446,0.648332419473041,0.618348458218597,0.636011610570751,0,-6.882755525,-7.790923,-12.807347,0,0,-7.67759133333333,-10.4522575384615,-7.09265371052632,-5.14720698818182,-0.0518877518518518,10.1932225,1.21969522946005,1.65675113702568,-10.7276744460094
"S10_3",0,0,32.5882352941176,51,20.2,0,41.4285714285714,74.5,0,46.2857142857143,0,0,31,0,0,54,39.6363636363636,34.8,41.2,51.3333333333333,89,41.25,55.0285714285714,0,47.25,47.6129032258064,0,0,49.7857142857143,57.0588235294118,64.9345454545455,69.4,77.718487394958,46.296178343949,51.9756097560976,0,0,0.603414546915901,0.810959212752769,0.54171746898351,0,0.611224337179158,0.68782116320036,0,0.518274003641587,0,0,0.555928406605324,0,0,0.615920684425342,0.570370642543185,0.645572564671711,0.571758013984132,0.723178659259006,0.648781419340079,0.639830609319009,0.605479208091651,0,0.611605664446988,0.540000475545274,0,0,0.630620300513732,0.547450250149795,0.62088966774964,0.745503398296626,0.633798495073985,0.62104439028465,0.619170934469485,0,-10.057837,0,-9.49700125,0,0,0.570880066666667,-6.696101395,-4.53133395555556,1.29321739142857,-1.88517234516129,0,5.58818623111515,7.27182132689076,-5.58302210104213
"S11_1",31.64,13,22.3030303030303,32,29.5833333333333,48.75,30.8181818181818,44,62,28,36,0,38.7272727272727,0,0,0,25.1870967741935,31.1842105263158,24.7777777777778,49.7647058823529,61.2857142857143,30.9705882352941,43.0714285714286,80.8,27.2962962962963,79.5833333333333,80.5,30,98.359375,28.5,79.75,106.419913419913,90.6589147286822,28.6086956521739,35.5506329113924,0.633360430426262,0.727385297916961,0.599670931345764,0.440563283349227,0.645169218445251,0.626288868823217,0.633451477290105,0.594181185717995,0.607201869976907,0.64287410025696,0.776497992606661,0,0.669255399396891,0,0,0,0.667410954735646,0.659253372498797,0.635367516148051,0.649451959392506,0.61782848654681,0.622780731365979,0.574788510205243,0.67626191013994,0.605144651443311,0.640886734858122,0.847042328558348,0.41090345218988,0.714791066585006,0.41261878144959,0.69657630210656,0.692793461270119,0.735722852083265,0.682445653914653,0.703043444286191,-7.461538,-7.68893566666667,-9.56372675,-13.989595,-4.166667,0,0,-9.97692035631579,9.70460331176471,3.39375390571429,12.7993124166667,19.96675,9.73366544444444,12.9444005658915,-5.79720141981013
"S11_2",41.5656934306569,25,36.0648148148148,34,35.3888888888889,19.5,35.5631067961165,36.4,0,34.4093567251462,40.2857142857143,59,35.8728813559322,40.5,0,56.5,29.2145593869732,29.125,32.2242990654206,44.3846153846154,184,36.0610687022901,45.8275862068966,94.030303030303,41.2751091703057,81.1911764705882,26,12,113.578125,34.6666666666667,95.1860465116279,128.935574229692,111.490909090909,37.2716981132075,41.641975308642,0.578099180276373,0.271465825445326,0.603929542406082,0.693283084366856,0.586297717593362,0.720629892376422,0.594885807505733,0.689520045547217,0,0.581357868315797,0.626068464679051,0.817827977343444,0.588846838988833,0.463510983576483,0,0.634546044029845,0.645101466115739,0.676582395861555,0.592378470977274,0.659048853850931,0.688589545111536,0.623695521893632,0.607240712823386,0.686004615117261,0.608045306460235,0.666561474126,0.824144649086954,0,0.667761355356154,0.670874048261382,0.701415087826319,0.659065413978339,0.66177109495257,0.625292915417266,0.686275142786541,-12.39413,-12.1219691818182,-11.6385135,-10.677541,-5.94351957142857,-2.529494,9.21227,-11.6867991,-2.2302915,-4.00610152413793,6.66864093676471,14.57487,10.2960952767442,12.8597133454545,-6.88743842037037
